NOTAS:;"(1) Os acessos M2M Especial são os dispositivos em operação utilizados em sistemas de comunicação máquina a máquina que, sem intervenção humana, utilizam redes de telecomunicações para transmitir dados a aplicações remotas com o objetivo de monitorar, medir e controlar o próprio dispositivo, o ambiente ao seu redor ou sistemas de dados a ele conectados por meio dessas redes, conforme estabelecido no Decreto 8.234/2014;";;;;;;;
;(2) Os acessos M2M Padrão são os dispositivos máquina a máquina em operação que não se enquadram na definição de M2M Especial.;;;;;;;
;;;;;;;;
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;79;SE;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;81;PE;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;82;AL;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;83;PB;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;84;RN;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;85;CE;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;86;PI;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;87;PE;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;88;CE;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;89;PI;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;68;AC;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;69;RO;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;91;PA;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;92;AM;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;93;PA;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;94;PA;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;95;RR;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;96;AP;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Norte;97;AM;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;98;MA;CDMA;;0
TIM CELULAR S.A. ;4,21E+12;TELECOM ITALIA (TIM);Nordeste;99;MA;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;21;RJ;CDMA;;81
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;22;RJ;CDMA;;47
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;24;RJ;CDMA;;25
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;27;ES;CDMA;;36
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;28;ES;CDMA;;10
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;31;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;32;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;33;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;34;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;35;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;37;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Sudeste;38;MG;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;71;BA;CDMA;;14
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;73;BA;CDMA;;3
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;74;BA;CDMA;;4
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;75;BA;CDMA;;3
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;77;BA;CDMA;;2
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;79;SE;CDMA;;9
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;81;PE;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;87;PE;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;82;AL;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;83;PB;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;84;RN;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;85;CE;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;88;CE;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;86;PI;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Nordeste;89;PI;CDMA;;0
VIVO S.A.;2,45E+12;TELEFÔNICA;Norte;91;PA;CDMA;;9
VIVO S.A.;2,45E+12;TELEFÔNICA;Norte;93;PA;CDMA;;2
VIVO S.A.;2,45E+12;TELEFÔNICA;Norte;94;PA;CDMA;;2
